NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
 0.528, 0.000
 0.528, 0.000
 0.528, 0.000
 0.528, 0.000
 0.529, 0.000
 0.529, 0.000
 0.529, 0.000
 0.529, 0.000
 0.529, 0.000
 0.530, 0.000
 0.530, 0.000
 0.530, 0.000
 0.530, 0.000
 0.530, 0.000
 0.531, 0.000
 0.531, 0.000
 0.531, 0.000
 0.531, 0.000
 0.531, 0.000
 0.532, 0.000
 0.532, 0.000
 0.532, 0.000
 0.532, 0.000
 0.532, 0.000
 0.532, 0.000
 0.533, 0.000
 0.533, 0.000
 0.533, 0.000
 0.533, 0.000
 0.533, 0.000
 0.534, 0.000
 0.534, 0.000
 0.534, 0.000
 0.534, 0.000
 0.534, 0.000
 0.535, 0.000
 0.535, 0.000
 0.535, 0.000
 0.535, 0.000
 0.535, 0.000
 0.535, 0.000
 0.536, 0.000
 0.536, 0.000
 0.536, 0.000
 0.536, 0.000
 0.536, 0.000
 0.537, 0.000
 0.537, 0.000
 0.537, 0.000
 0.537, 0.000
 0.537, 0.000
 0.538, 0.000
 0.538, 0.000
 0.538, 0.000
 0.538, 0.000
 0.538, 0.000
 0.539, 0.000
 0.539, 0.000
 0.539, 0.000
 0.539, 0.000
 0.539, 0.000
 0.539, 0.000
 0.540, 0.000
 0.540, 0.000
 0.540, 0.000
 0.540, 0.000
 0.540, 0.000
 0.541, 0.000
 0.541, 0.000
 0.541, 0.000
 0.541, 0.000
 0.541, 0.000
 0.542, 0.000
 0.542, 0.000
 0.542, 0.000
 0.542, 0.000
 0.542, 0.000
 0.542, 0.000
 0.543, 0.000
 0.543, 0.000
 0.543, 0.000
 0.543, 0.000
 0.543, 0.000
 0.544, 0.000
 0.544, 0.000
 0.544, 0.000
 0.544, 0.000
 0.544, 0.000
 0.545, 0.000
 0.545, 0.000
 0.545, 0.000
 0.545, 0.000
 0.545, 0.000
 0.546, 0.000
 0.546, 0.000
 0.546, 0.000
 0.546, 0.000
 0.546, 0.000
 0.546, 0.000
 0.547, 0.000
 0.547, 0.000
 0.547, 0.000
 0.547, 0.000
 0.547, 0.000
 0.548, 0.000
 0.548, 0.000
 0.548, 0.000
 0.548, 0.000
 0.548, 0.000
 0.549, 0.000
 0.549, 0.000
 0.549, 0.000
 0.549, 0.000
 0.549, 0.000
 0.549, 0.000
 0.550, 0.000
 0.550, 0.000
 0.550, 0.000
 0.550, 0.000
 0.550, 0.000
 0.551, 0.000
 0.551, 0.000
 0.551, 0.000
 0.551, 0.000
 0.551, 0.000
 0.552, 0.000
 0.552, 0.000
 0.552, 0.000
 0.552, 0.000
 0.552, 0.000
 0.553, 0.000
 0.553, 0.000
 0.553, 0.000
 0.553, 0.000
 0.553, 0.000
 0.553, 0.000
 0.554, 0.000
 0.554, 0.000
 0.554, 0.000
 0.554, 0.000
 0.554, 0.000
 0.555, 0.000
 0.555, 0.000
 0.555, 0.000
 0.555, 0.000
 0.555, 0.000
 0.556, 0.000
 0.556, 0.000
 0.556, 0.000
 0.556, 0.000
 0.556, 0.000
 0.556, 0.000
 0.557, 0.000
 0.557, 0.000
 0.557, 0.000
 0.557, 0.000
 0.557, 0.000
 0.558, 0.000
 0.558, 0.000
 0.558, 0.000
 0.558, 0.000
 0.558, 0.000
 0.559, 0.000
 0.559, 0.000
 0.559, 0.000
 0.559, 0.000
 0.559, 0.000
 0.560, 0.000
 0.560, 0.000
 0.560, 0.000
 0.560, 0.000
 0.560, 0.000
 0.560, 0.000
 0.561, 0.000
 0.561, 0.000
 0.561, 0.000
 0.561, 0.000
 0.561, 0.000
 0.562, 0.000
 0.562, 0.000
 0.562, 0.000
 0.562, 0.000
 0.562, 0.000
 0.563, 0.000
 0.563, 0.000
 0.563, 0.000
 0.563, 0.000
 0.563, 0.000
 0.563, 0.000
 0.564, 0.000
 0.564, 0.000
 0.564, 0.000
 0.564, 0.000
 0.564, 0.000
 0.565, 0.000
 0.565, 0.000
 0.565, 0.000
 0.565, 0.000
 0.565, 0.000
 0.566, 0.000
 0.566, 0.000
 0.566, 0.000
 0.566, 0.000
 0.566, 0.000
 0.567, 0.000
 0.567, 0.000
 0.567, 0.000
 0.567, 0.000
 0.567, 0.000
 0.567, 0.000
 0.568, 0.000
 0.568, 0.000
 0.568, 0.000
 0.568, 0.000
 0.568, 0.000
 0.569, 0.000
 0.569, 0.000
 0.569, 0.000
 0.569, 0.000
 0.569, 0.000
 0.570, 0.000
 0.570, 0.000
 0.570, 0.000
 0.570, 0.000
 0.570, 0.000
 0.570, 0.000
 0.571, 0.000
 0.571, 0.000
 0.571, 0.000
 0.571, 0.000
 0.571, 0.000
 0.572, 0.000
 0.572, 0.000
 0.572, 0.000
 0.572, 0.000
 0.572, 0.000
 0.573, 0.000
 0.573, 0.000
 0.573, 0.000
 0.573, 0.000
 0.573, 0.000
 0.574, 0.000
 0.574, 0.000
 0.574, 0.000
 0.574, 0.000
 0.574, 0.000
 0.574, 0.000
 0.575, 0.000
 0.575, 0.000
 0.575, 0.000
 0.575, 0.000
 0.575, 0.000
 0.576, 0.000
 0.576, 0.000
 0.576, 0.000
 0.576, 0.000
 0.576, 0.000
 0.577, 0.000
 0.577, 0.000
 0.577, 0.000
 0.577, 0.000
 0.577, 0.000
 0.577, 0.000
 0.578, 0.000
 0.578, 0.000
 0.578, 0.000
 0.578, 0.000
 0.578, 0.000
 0.579, 0.000
 0.579, 0.000
 0.579, 0.000
 0.579, 0.000
 0.579, 0.000
 0.580, 0.000
 0.580, 0.000
 0.580, 0.000
 0.580, 0.000
 0.580, 0.000
 0.581, 0.000
 0.581, 0.000
 0.581, 0.000
 0.581, 0.000
 0.581, 0.000
 0.581, 0.000
 0.582, 0.000
 0.582, 0.000
 0.582, 0.000
 0.582, 0.000
 0.582, 0.000
 0.583, 0.000
 0.583, 0.000
 0.583, 0.000
 0.583, 0.000
 0.583, 0.000
 0.584, 0.000
 0.584, 0.000
 0.584, 0.000
 0.584, 0.000
 0.584, 0.000
 0.584, 0.000
 0.585, 0.000
 0.585, 0.000
 0.585, 0.000
 0.585, 0.000
 0.585, 0.000
 0.586, 0.000
 0.586, 0.000
 0.586, 0.000
 0.586, 0.000
 0.586, 0.000
 0.587, 0.000
 0.587, 0.000
 0.587, 0.000
 0.587, 0.000
 0.587, 0.000
 0.588, 0.000
 0.588, 0.000
 0.588, 0.000
 0.588, 0.000
 0.588, 0.000
 0.588, 0.000
 0.589, 0.000
 0.589, 0.000
 0.589, 0.000
 0.589, 0.000
 0.589, 0.000
 0.590, 0.000
 0.590, 0.000
 0.590, 0.000
 0.590, 0.000
 0.590, 0.000
 0.591, 0.000
 0.591, 0.000
 0.591, 0.000
 0.591, 0.000
 0.591, 0.000
 0.591, 0.000
 0.592, 0.000
 0.592, 0.000
 0.592, 0.000
 0.592, 0.000
 0.592, 0.000
 0.593, 0.000
 0.593, 0.000
 0.593, 0.000
 0.593, 0.000
 0.593, 0.000
 0.594, 0.000
 0.594, 0.000
 0.594, 0.000
 0.594, 0.000
 0.594, 0.000
 0.595, 0.000
 0.595, 0.000
 0.595, 0.000
 0.595, 0.000
 0.595, 0.000
 0.595, 0.000
 0.596, 0.000
 0.596, 0.000
 0.596, 0.000
 0.596, 0.000
 0.596, 0.000
 0.597, 0.000
 0.597, 0.000
 0.597, 0.000
 0.597, 0.000
 0.597, 0.000
 0.598, 0.000
 0.598, 0.000
 0.598, 0.000
 0.598, 0.000
 0.598, 0.000
 0.598, 0.000
 0.599, 0.000
 0.599, 0.000
 0.599, 0.000
 0.599, 0.000
 0.599, 0.000
 0.600, 0.000
 0.600, 0.000
 0.600, 0.000
 0.600, 0.000
 0.600, 0.000
 0.601, 0.000
 0.601, 0.000
 0.601, 0.000
 0.601, 0.000
 0.601, 0.000
 0.602, 0.000
 0.602, 0.000
 0.602, 0.000
 0.602, 0.000
 0.602, 0.000
 0.602, 0.000
 0.603, 0.000
 0.603, 0.000
 0.603, 0.000
 0.603, 0.000
 0.603, 0.000
 0.604, 0.000
 0.604, 0.000
 0.604, 0.000
 0.604, 0.000
 0.604, 0.000
 0.605, 0.000
 0.605, 0.000
 0.605, 0.000
 0.605, 0.000
 0.605, 0.000
 0.605, 0.000
 0.606, 0.000
 0.606, 0.000
 0.606, 0.000
 0.606, 0.000
 0.606, 0.000
 0.607, 0.000
 0.607, 0.000
 0.607, 0.000
 0.607, 0.000
 0.607, 0.000
 0.608, 0.000
 0.608, 0.000
 0.608, 0.000
 0.608, 0.000
 0.608, 0.000
 0.609, 0.000
 0.609, 0.000
 0.609, 0.000
 0.609, 0.000
 0.609, 0.000
 0.609, 0.000
 0.610, 0.000
 0.610, 0.000
 0.610, 0.000
 0.610, 0.000
 0.610, 0.000
 0.611, 0.000
 0.611, 0.000
 0.611, 0.000
 0.611, 0.000
 0.611, 0.000
 0.612, 0.000
 0.612, 0.000
 0.612, 0.000
 0.612, 0.000
 0.612, 0.000
 0.612, 0.000
 0.613, 0.000
 0.613, 0.000
 0.613, 0.000
 0.613, 0.000
 0.613, 0.000
 0.614, 0.000
 0.614, 0.000
 0.614, 0.000
 0.614, 0.000
 0.614, 0.000
 0.615, 0.000
 0.615, 0.000
 0.615, 0.000
 0.615, 0.000
 0.615, 0.000
 0.616, 0.000
 0.616, 0.000
 0.616, 0.000
 0.616, 0.000
 0.616, 0.000
 0.616, 0.000
 0.617, 0.000
 0.617, 0.000
 0.617, 0.000
 0.617, 0.000
 0.617, 0.000
 0.618, 0.000
 0.618, 0.000
 0.618, 0.000
 0.618, 0.000
 0.618, 0.000
 0.619, 0.000
 0.619, 0.000
 0.619, 0.000
 0.619, 0.000
 0.619, 0.000
 0.619, 0.000
 0.620, 0.000
 0.620, 0.000
 0.620, 0.000
 0.620, 0.000
 0.620, 0.000
 0.621, 0.000
 0.621, 0.000
 0.621, 0.000
 0.621, 0.000
 0.621, 0.000
 0.622, 0.000
 0.622, 0.000
 0.622, 0.000
 0.622, 0.000
 0.622, 0.000
 0.623, 0.000
 0.623, 0.000
 0.623, 0.000
 0.623, 0.000
 0.623, 0.000
 0.623, 0.000
 0.624, 0.000
 0.624, 0.000
 0.624, 0.000
 0.624, 0.000
 0.624, 0.000
 0.625, 0.000
 0.625, 0.000
 0.625, 0.000
 0.625, 0.000
 0.625, 0.000
 0.626, 0.000
 0.626, 0.000
 0.626, 0.000
 0.626, 0.000
 0.626, 0.000
 0.626, 0.000
 0.627, 0.000
 0.627, 0.000
 0.627, 0.000
 0.627, 0.000
 0.627, 0.000
 0.628, 0.000
 0.628, 0.000
 0.628, 0.000
 0.628, 0.000
 0.628, 0.000
 0.629, 0.000
 0.629, 0.000
 0.629, 0.000
 0.629, 0.000
 0.629, 0.000
 0.630, 0.000
 0.630, 0.000
 0.630, 0.000
 0.630, 0.000
 0.630, 0.000
 0.630, 0.000
 0.631, 0.000
 0.631, 0.000
 0.631, 0.000
 0.631, 0.000
 0.631, 0.000
 0.632, 0.000
 0.632, 0.000
 0.632, 0.000
 0.632, 0.000
 0.632, 0.000
 0.633, 0.000
 0.633, 0.000
 0.633, 0.000
 0.633, 0.000
 0.633, 0.000
 0.633, 0.000
 0.634, 0.000
 0.634, 0.000
 0.634, 0.000
 0.634, 0.000
 0.634, 0.000
 0.635, 0.000
 0.635, 0.000
 0.635, 0.000
 0.635, 0.000
 0.635, 0.000
 0.636, 0.000
 0.636, 0.000
 0.636, 0.000
 0.636, 0.000
 0.636, 0.000
 0.637, 0.000
 0.637, 0.000
 0.637, 0.000
 0.637, 0.000
 0.637, 0.000
 0.637, 0.000
 0.638, 0.000
 0.638, 0.000
 0.638, 0.000
 0.638, 0.000
 0.638, 0.000
 0.639, 0.000
 0.639, 0.000
 0.639, 0.000
 0.639, 0.000
 0.639, 0.000
 0.640, 0.000
 0.640, 0.000
 0.640, 0.000
 0.640, 0.000
 0.640, 0.000
 0.640, 0.000
 0.641, 0.000
 0.641, 0.000
 0.641, 0.000
 0.641, 0.000
 0.641, 0.000
 0.642, 0.000
 0.642, 0.000
 0.642, 0.000
 0.642, 0.000
 0.642, 0.000
 0.643, 0.000
 0.643, 0.000
 0.643, 0.000
 0.643, 0.000
 0.643, 0.000
 0.644, 0.000
 0.644, 0.000
 0.644, 0.000
 0.644, 0.000
 0.644, 0.000
 0.644, 0.000
 0.645, 0.000
 0.645, 0.000
 0.645, 0.000
 0.645, 0.000
 0.645, 0.000
 0.646, 0.000
 0.646, 0.000
 0.646, 0.000
 0.646, 0.000
 0.646, 0.000
 0.647, 0.000
 0.647, 0.000
 0.647, 0.000
 0.647, 0.000
 0.647, 0.000
 0.647, 0.000
 0.648, 0.000
 0.648, 0.000
 0.648, 0.000
 0.648, 0.000
 0.648, 0.000
 0.649, 0.000
 0.649, 0.000
 0.649, 0.000
 0.649, 0.000
 0.649, 0.000
 0.650, 0.000
 0.650, 0.000
 0.650, 0.000
 0.650, 0.000
 0.650, 0.000
 0.651, 0.000
 0.651, 0.000
 0.651, 0.000
 0.651, 0.000
 0.651, 0.000
 0.651, 0.000
 0.652, 0.000
 0.652, 0.000
 0.652, 0.000
 0.652, 0.000
 0.652, 0.000
 0.653, 0.000
 0.653, 0.000
 0.653, 0.000
 0.653, 0.000
 0.653, 0.000
 0.654, 0.000
 0.654, 0.000
 0.654, 0.000
 0.654, 0.000
 0.654, 0.000
 0.654, 0.000
 0.655, 0.000
 0.655, 0.000
 0.655, 0.000
 0.655, 0.000
 0.655, 0.000
 0.656, 0.000
 0.656, 0.000
 0.656, 0.000
 0.656, 0.000
 0.656, 0.000
 0.657, 0.000
 0.657, 0.000
 0.657, 0.000
 0.657, 0.000
 0.657, 0.000
 0.658, 0.000
 0.658, 0.000
 0.658, 0.000
 0.658, 0.000
 0.658, 0.000
 0.658, 0.000
 0.659, 0.000
 0.659, 0.000
 0.659, 0.000
 0.659, 0.000
 0.659, 0.000
 0.660, 0.000
 0.660, 0.000
 0.660, 0.000
 0.660, 0.000
 0.660, 0.000
 0.661, 0.000
 0.661, 0.000
 0.661, 0.000
 0.661, 0.000
 0.661, 0.000
 0.661, 0.000
 0.662, 0.000
 0.662, 0.000
 0.662, 0.000
 0.662, 0.000
 0.662, 0.000
 0.663, 0.000
 0.663, 0.000
 0.663, 0.000
 0.663, 0.000
 0.663, 0.000
 0.664, 0.000
 0.664, 0.000
 0.664, 0.000
 0.664, 0.000
 0.664, 0.000
 0.665, 0.000
 0.665, 0.000
 0.665, 0.000
 0.665, 0.000
 0.665, 0.000
 0.665, 0.000
 0.666, 0.000
 0.666, 0.000
 0.666, 0.000
 0.666, 0.000
 0.666, 0.000
 0.667, 0.000
 0.667, 0.000
 0.667, 0.000
 0.667, 0.000
 0.667, 0.000
 0.668, 0.000
 0.668, 0.000
 0.668, 0.000
 0.668, 0.000
 0.668, 0.000
 0.668, 0.000
 0.669, 0.000
 0.669, 0.000
 0.669, 0.000
 0.669, 0.000
 0.669, 0.000
 0.670, 0.000
 0.670, 0.000
 0.670, 0.000
 0.670, 0.000
 0.670, 0.000
 0.671, 0.000
 0.671, 0.000
 0.671, 0.000
 0.671, 0.000
 0.671, 0.000
 0.672, 0.000
 0.672, 0.000
 0.672, 0.000
 0.672, 0.000
 0.672, 0.000
 0.672, 0.000
 0.673, 0.000
 0.673, 0.000
 0.673, 0.000
 0.673, 0.000
 0.673, 0.000
 0.674, 0.000
 0.674, 0.000
 0.674, 0.000
 0.674, 0.000
 0.674, 0.000
 0.675, 0.000
 0.675, 0.000
 0.675, 0.000
 0.675, 0.000
 0.675, 0.000
 0.675, 0.000
 0.676, 0.000
 0.676, 0.000
 0.676, 0.000
 0.676, 0.000
 0.676, 0.000
 0.677, 0.000
 0.677, 0.000
 0.677, 0.000
 0.677, 0.000
 0.677, 0.000
 0.678, 0.000
 0.678, 0.000
 0.678, 0.000
 0.678, 0.000
 0.678, 0.000
 0.679, 0.000
 0.679, 0.000
 0.679, 0.000
 0.679, 0.000
 0.679, 0.000
 0.679, 0.000
 0.680, 0.000
 0.680, 0.000
 0.680, 0.000
 0.680, 0.000
 0.680, 0.000
 0.681, 0.000
 0.681, 0.000
 0.681, 0.000
 0.681, 0.000
 0.681, 0.000
 0.682, 0.000
 0.682, 0.000
 0.682, 0.000
 0.682, 0.000
 0.682, 0.000
 0.682, 0.000
 0.683, 0.000
 0.683, 0.000
 0.683, 0.000
 0.683, 0.000
 0.683, 0.000
 0.684, 0.000
 0.684, 0.000
 0.684, 0.000
 0.684, 0.000
 0.684, 0.000
 0.685, 0.000
 0.685, 0.000
 0.685, 0.000
 0.685, 0.000
 0.685, 0.000
 0.686, 0.000
 0.686, 0.000
 0.686, 0.000
 0.686, 0.000
 0.686, 0.000
 0.686, 0.000
 0.687, 0.000
 0.687, 0.000
 0.687, 0.000
 0.687, 0.000
 0.687, 0.000
 0.688, 0.000
 0.688, 0.000
 0.688, 0.000
 0.688, 0.000
 0.688, 0.000
 0.689, 0.000
 0.689, 0.000
 0.689, 0.000
 0.689, 0.000
 0.689, 0.000
 0.689, 0.000
 0.690, 0.000
 0.690, 0.000
 0.690, 0.000
 0.690, 0.000
 0.690, 0.000
 0.691, 0.000
 0.691, 0.000
 0.691, 0.000
 0.691, 0.000
 0.691, 0.000
 0.692, 0.000
 0.692, 0.000
 0.692, 0.000
 0.692, 0.000
 0.692, 0.000
 0.693, 0.000
 0.693, 0.000
 0.693, 0.000
 0.693, 0.000
 0.693, 0.000
 0.693, 0.000
 0.694, 0.000
 0.694, 0.000
 0.694, 0.000
 0.694, 0.000
 0.694, 0.000
 0.695, 0.000
 0.695, 0.000
 0.695, 0.000
 0.695, 0.000
 0.695, 0.000
 0.696, 0.000
 0.696, 0.000
 0.696, 0.000
 0.696, 0.000
 0.696, 0.000
 0.696, 0.000
 0.697, 0.000
 0.697, 0.000
 0.697, 0.000
 0.697, 0.000
 0.697, 0.000
 0.698, 0.000
 0.698, 0.000
 0.698, 0.000
 0.698, 0.000
 0.698, 0.000
 0.699, 0.000
 0.699, 0.000
 0.699, 0.000
 0.699, 0.000
 0.699, 0.000
 0.700, 0.000
 0.700, 0.000
 0.700, 0.000
 0.700, 0.000
 0.700, 0.000
 0.700, 0.000
 0.701, 0.000
 0.701, 0.000
 0.701, 0.000
 0.701, 0.000
 0.701, 0.000
 0.702, 0.000
 0.702, 0.000
 0.702, 0.000
 0.702, 0.000
 0.702, 0.000
 0.703, 0.000
 0.703, 0.000
 0.703, 0.000
 0.703, 0.000
 0.703, 0.000
 0.704, 0.000
 0.704, 0.000
 0.704, 0.000
 0.704, 0.000
 0.704, 0.000
 0.704, 0.000
 0.705, 0.000
 0.705, 0.000
 0.705, 0.000
 0.705, 0.000
 0.705, 0.000
 0.706, 0.000
 0.706, 0.000
 0.706, 0.000
 0.706, 0.000
 0.706, 0.000
 0.707, 0.000
 0.707, 0.000
 0.707, 0.000
 0.707, 0.000
 0.707, 0.000
 0.707, 0.000
 0.708, 0.000
 0.708, 0.000
 0.708, 0.000
 0.708, 0.000
 0.708, 0.000
 0.709, 0.000
 0.709, 0.000
 0.709, 0.000
 0.709, 0.000
 0.709, 0.000
 0.710, 0.000
 0.710, 0.000
 0.710, 0.000
 0.710, 0.000
 0.710, 0.000
 0.711, 0.000
 0.711, 0.000
 0.711, 0.000
 0.711, 0.000
 0.711, 0.000
 0.711, 0.000
 0.712, 0.000
 0.712, 0.000
 0.712, 0.000
 0.712, 0.000
 0.712, 0.000
 0.713, 0.000
 0.713, 0.000
 0.713, 0.000
 0.713, 0.000
 0.713, 0.000
 0.714, 0.000
 0.714, 0.000
 0.714, 0.000
 0.714, 0.000
 0.714, 0.000
 0.714, 0.000
 0.715, 0.000
 0.715, 0.000
 0.715, 0.000
 0.715, 0.000
 0.715, 0.000
 0.716, 0.000
 0.716, 0.000
 0.716, 0.000
 0.716, 0.000
 0.716, 0.000
 0.717, 0.000
 0.717, 0.000
 0.717, 0.000
 0.717, 0.000
 0.717, 0.000
 0.718, 0.000
 0.718, 0.000
 0.718, 0.000
 0.718, 0.000
 0.718, 0.000
 0.718, 0.000
 0.719, 0.000
 0.719, 0.000
 0.719, 0.000
 0.719, 0.000
 0.719, 0.000
 0.720, 0.000
 0.720, 0.000
 0.720, 0.000
 0.720, 0.000
 0.720, 0.000
 0.721, 0.000
 0.721, 0.000
 0.721, 0.000
 0.721, 0.000
 0.721, 0.000
 0.721, 0.000
 0.722, 0.000
 0.722, 0.000
 0.722, 0.000
 0.722, 0.000
 0.722, 0.000
 0.723, 0.000
 0.723, 0.000
 0.723, 0.000
 0.723, 0.000
 0.723, 0.000
 0.724, 0.000
 0.724, 0.000
 0.724, 0.000
 0.724, 0.000
 0.724, 0.000
 0.725, 0.000
 0.725, 0.000
 0.725, 0.000
 0.725, 0.000
 0.725, 0.000
 0.725, 0.000
 0.726, 0.000
 0.726, 0.000
 0.726, 0.000
 0.726, 0.000
 0.726, 0.000
 0.727, 0.000
 0.727, 0.000
 0.727, 0.000
 0.727, 0.000
 0.727, 0.000
 0.728, 0.000
 0.728, 0.000
 0.728, 0.000
 0.728, 0.000
 0.728, 0.000
 0.728, 0.000
 0.729, 0.000
 0.729, 0.000
 0.729, 0.000
 0.729, 0.000
 0.729, 0.000
 0.730, 0.000
 0.730, 0.000
 0.730, 0.000
 0.730, 0.000
 0.730, 0.000
 0.731, 0.000
 0.731, 0.000
 0.731, 0.000
 0.731, 0.000
 0.731, 0.000
 0.732, 0.000
 0.732, 0.000
 0.732, 0.000
 0.732, 0.000
 0.732, 0.000
 0.732, 0.000
 0.733, 0.000
 0.733, 0.000
 0.733, 0.000
 0.733, 0.000
 0.733, 0.000
 0.734, 0.000
 0.734, 0.000
 0.734, 0.000
 0.734, 0.000
 0.734, 0.000
 0.735, 0.000
 0.735, 0.000
 0.735, 0.000
 0.735, 0.000
 0.735, 0.000
 0.735, 0.000
 0.736, 0.000
 0.736, 0.000
 0.736, 0.000
 0.736, 0.000
 0.736, 0.000
 0.737, 0.000
 0.737, 0.000
 0.737, 0.000
 0.737, 0.000
 0.737, 0.000
 0.738, 0.000
 0.738, 0.000
 0.738, 0.000
 0.738, 0.000
 0.738, 0.000
 0.739, 0.000
 0.739, 0.000
 0.739, 0.000
 0.739, 0.000
 0.739, 0.000
 0.739, 0.000
 0.740, 0.000
 0.740, 0.000
 0.740, 0.000
 0.740, 0.000
 0.740, 0.000
 0.741, 0.000
 0.741, 0.000
 0.741, 0.000
 0.741, 0.000
 0.741, 0.000
 0.742, 0.000
 0.742, 0.000
 0.742, 0.000
 0.742, 0.000
 0.742, 0.000
 0.742, 0.000
 0.743, 0.000
 0.743, 0.000
 0.743, 0.000
 0.743, 0.000
 0.743, 0.000
 0.744, 0.000
 0.744, 0.000
 0.744, 0.000
 0.744, 0.000
 0.744, 0.000
 0.745, 0.000
 0.745, 0.000
 0.745, 0.000
 0.745, 0.000
 0.745, 0.000
 0.746, 0.000
 0.746, 0.000
 0.746, 0.000
 0.746, 0.000
 0.746, 0.000
 0.746, 0.000
 0.747, 0.000
 0.747, 0.000
 0.747, 0.000
 0.747, 0.000
 0.747, 0.000
 0.748, 0.000
 0.748, 0.000
 0.748, 0.000
 0.748, 0.000
 0.748, 0.000
 0.749, 0.000
 0.749, 0.000
 0.749, 0.000
 0.749, 0.000
 0.749, 0.000
 0.749, 0.000
 0.750, 0.000
 0.750, 0.000
 0.750, 0.000
 0.750, 0.000
 0.750, 0.000
 0.751, 0.000
 0.751, 0.000
 0.751, 0.000
 0.751, 0.000
 0.751, 0.000
 0.752, 0.000
 0.752, 0.000
 0.752, 0.000
 0.752, 0.000
 0.752, 0.000
 0.753, 0.000
 0.753, 0.000
 0.753, 0.000
 0.753, 0.000
 0.753, 0.000
 0.753, 0.000
 0.754, 0.000
 0.754, 0.000
 0.754, 0.000
 0.754, 0.000
 0.754, 0.000
 0.755, 0.000
 0.755, 0.000
 0.755, 0.000
 0.755, 0.000
 0.755, 0.000
 0.756, 0.000
 0.756, 0.000
 0.756, 0.000
 0.756, 0.000
 0.756, 0.000
 0.756, 0.000
 0.757, 0.000
 0.757, 0.000
 0.757, 0.000
 0.757, 0.000
 0.757, 0.000
 0.758, 0.000
 0.758, 0.000
 0.758, 0.000
 0.758, 0.000
 0.758, 0.000
 0.759, 0.000
 0.759, 0.000
 0.759, 0.000
 0.759, 0.000
 0.759, 0.000
 0.760, 0.000
 0.760, 0.000
 0.760, 0.000
 0.760, 0.000
 0.760, 0.000
 0.760, 0.000
 0.761, 0.000
 0.761, 0.000
 0.761, 0.000
 0.761, 0.000
 0.761, 0.000
 0.762, 0.000
 0.762, 0.000
 0.762, 0.000
 0.762, 0.000
 0.762, 0.000
 0.763, 0.000
 0.763, 0.000
 0.763, 0.000
 0.763, 0.000
 0.763, 0.000
 0.763, 0.000
 0.764, 0.000
 0.764, 0.000
 0.764, 0.000
 0.764, 0.000
 0.764, 0.000
 0.765, 0.000
 0.765, 0.000
 0.765, 0.000
 0.765, 0.000
 0.765, 0.000
 0.766, 0.000
 0.766, 0.000
 0.766, 0.000
 0.766, 0.000
 0.766, 0.000
 0.767, 0.000
 0.767, 0.000
 0.767, 0.000
 0.767, 0.000
 0.767, 0.000
 0.767, 0.000
 0.768, 0.000
 0.768, 0.000
 0.768, 0.000
 0.768, 0.000
 0.768, 0.000
 0.769, 0.000
 0.769, 0.000
 0.769, 0.000
 0.769, 0.000
 0.769, 0.000
 0.770, 0.000
 0.770, 0.000
 0.770, 0.000
 0.770, 0.000
 0.770, 0.000
 0.770, 0.000
 0.771, 0.000
 0.771, 0.000
 0.771, 0.000
 0.771, 0.000
 0.771, 0.000
 0.772, 0.000
 0.772, 0.000
 0.772, 0.000
 0.772, 0.000
 0.772, 0.000
 0.773, 0.000
 0.773, 0.000
 0.773, 0.000
 0.773, 0.000
 0.773, 0.000
 0.774, 0.000
 0.774, 0.000
 0.774, 0.000
 0.774, 0.000
 0.774, 0.000
 0.774, 0.000
 0.775, 0.000
 0.775, 0.000
 0.775, 0.000
 0.775, 0.000
 0.775, 0.000
 0.776, 0.000
 0.776, 0.000
 0.776, 0.000
 0.776, 0.000
 0.776, 0.000
 0.777, 0.000
 0.777, 0.000
 0.777, 0.000
 0.777, 0.000
 0.777, 0.000
 0.777, 0.000
 0.778, 0.000
 0.778, 0.000
 0.778, 0.000
 0.778, 0.000
 0.778, 0.000
 0.779, 0.000
 0.779, 0.000
 0.779, 0.000
 0.779, 0.000
 0.779, 0.000
 0.780, 0.000
 0.780, 0.000
 0.780, 0.000
 0.780, 0.000
 0.780, 0.000
 0.781, 0.000
 0.781, 0.000
 0.781, 0.000
 0.781, 0.000
 0.781, 0.000
 0.781, 0.000
 0.782, 0.000
 0.782, 0.000
 0.782, 0.000
 0.782, 0.000
 0.782, 0.000
 0.783, 0.000
 0.783, 0.000
 0.783, 0.000
 0.783, 0.000
 0.783, 0.000
 0.784, 0.000
 0.784, 0.000
 0.784, 0.000
 0.784, 0.000
 0.784, 0.000
 0.784, 0.000
 0.785, 0.000
 0.785, 0.000
 0.785, 0.000
 0.785, 0.000
 0.785, 0.000
 0.786, 0.000
 0.786, 0.000
 0.786, 0.000
 0.786, 0.000
 0.786, 0.000
 0.787, 0.000
 0.787, 0.000
 0.787, 0.000
 0.787, 0.000
 0.787, 0.000
 0.788, 0.000
 0.788, 0.000
 0.788, 0.000
 0.788, 0.000
 0.788, 0.000
 0.788, 0.000
 0.789, 0.000
 0.789, 0.000
 0.789, 0.000
 0.789, 0.000
 0.789, 0.000
 0.790, 0.000
 0.790, 0.000
 0.790, 0.000
 0.790, 0.000
 0.790, 0.000
 0.791, 0.000
 0.791, 0.000
 0.791, 0.000
 0.791, 0.000
 0.791, 0.000
 0.791, 0.000
 0.792, 0.000
 0.792, 0.000
 0.792, 0.000
